Date_measurement,RNA_flow_per_capita_VR01_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR01_lowess_95_perc_ci_top,RNA_flow_per_capita_VR01_lowess,RNA_flow_per_capita_VR02_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR02_lowess_95_perc_ci_top,RNA_flow_per_capita_VR02_lowess,RNA_flow_per_capita_VR03_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR03_lowess_95_perc_ci_top,RNA_flow_per_capita_VR03_lowess,RNA_flow_per_capita_VR04_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR04_lowess_95_perc_ci_top,RNA_flow_per_capita_VR04_lowess,RNA_flow_per_capita_VR05_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR05_lowess_95_perc_ci_top,RNA_flow_per_capita_VR05_lowess,RNA_flow_per_capita_VR06_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR06_lowess_95_perc_ci_top,RNA_flow_per_capita_VR06_lowess,RNA_flow_per_capita_VR07_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR07_lowess_95_perc_ci_top,RNA_flow_per_capita_VR07_lowess,RNA_flow_per_capita_VR08_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR08_lowess_95_perc_ci_top,RNA_flow_per_capita_VR08_lowess,RNA_flow_per_capita_VR09_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR09_lowess_95_perc_ci_top,RNA_flow_per_capita_VR09_lowess,RNA_flow_per_capita_VR10_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR10_lowess_95_perc_ci_top,RNA_flow_per_capita_VR10_lowess,RNA_flow_per_capita_VR11_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR11_lowess_95_perc_ci_top,RNA_flow_per_capita_VR11_lowess,RNA_flow_per_capita_VR12_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR12_lowess_95_perc_ci_top,RNA_flow_per_capita_VR12_lowess,RNA_flow_per_capita_VR13_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR13_lowess_95_perc_ci_top,RNA_flow_per_capita_VR13_lowess,RNA_flow_per_capita_VR14_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR14_lowess_95_perc_ci_top,RNA_flow_per_capita_VR14_lowess,RNA_flow_per_capita_VR15_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR15_lowess_95_perc_ci_top,RNA_flow_per_capita_VR15_lowess,RNA_flow_per_capita_VR16_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR16_lowess_95_perc_ci_top,RNA_flow_per_capita_VR16_lowess,RNA_flow_per_capita_VR17_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR17_lowess_95_perc_ci_top,RNA_flow_per_capita_VR17_lowess,RNA_flow_per_capita_VR18_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR18_lowess_95_perc_ci_top,RNA_flow_per_capita_VR18_lowess,RNA_flow_per_capita_VR19_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR19_lowess_95_perc_ci_top,RNA_flow_per_capita_VR19_lowess,RNA_flow_per_capita_VR20_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR20_lowess_95_perc_ci_top,RNA_flow_per_capita_VR20_lowess,RNA_flow_per_capita_VR21_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR21_lowess_95_perc_ci_top,RNA_flow_per_capita_VR21_lowess,RNA_flow_per_capita_VR22_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR22_lowess_95_perc_ci_top,RNA_flow_per_capita_VR22_lowess,RNA_flow_per_capita_VR23_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR23_lowess_95_perc_ci_top,RNA_flow_per_capita_VR23_lowess,RNA_flow_per_capita_VR24_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR24_lowess_95_perc_ci_top,RNA_flow_per_capita_VR24_lowess,RNA_flow_per_capita_VR25_lowess_95_perc_ci_bottom,RNA_flow_per_capita_VR25_lowess_95_perc_ci_top,RNA_flow_per_capita_VR25_lowess
2021-07-29,1736267.7284636195,6729988.286365742,4233128.007414681,3128922.909640365,9394743.733702712,6261833.321671538,1786059.5148317919,4750928.486527632,3268494.000679712,4746917.252219903,8378497.176020228,6562707.214120066,4134870.0292037,9231090.44967305,6682980.2394383745,5412410.077090794,13308465.152201096,9360437.614645945,2031994.6130074826,8864591.585109029,5448293.099058256,1789486.360238162,5040384.884765813,3414935.6225019875,11265047.849520737,29029765.25434617,20147406.551933452,640289.6356205908,7365550.064280307,4002919.8499504486,241657.06029478414,5163842.974866709,2702750.017580746,0.0,11764436.813350406,5839130.620492371,1103137.793727464,15106055.800362226,8104596.797044844,269629.36332578,2637167.6615974586,1453398.5124616195,0.0,8172381.666714506,3845436.3113344987,6171038.070684116,14037533.363797788,10104285.717240952,10401813.229248984,23119068.077829346,16760440.653539166,3338105.6340279886,6650255.857828823,4994180.745928406,4361313.487407631,8315432.407401389,6338372.94740451,5257391.33029791,15610632.676154997,10434012.003226453,1334772.184914325,5424920.920056414,3379846.552485369,1560900.4904791408,3812290.7814039914,2686595.635941566,0.0,5087570.563245389,2294431.191588164,1029010.2452382818,8821472.064613812,4925241.154926047,886819.6794389202,2131802.9059675043,1509311.2927032122
2021-07-30,2440688.9906809945,7462637.462952839,4951663.226816917,3745887.984895318,9921084.2857362,6833486.135315758,1676598.5837135396,4623248.881722671,3149923.7327181054,4810979.600913624,8449838.115814375,6630408.858363999,4507628.553746055,9596505.526434142,7052067.040090099,5842843.136656683,13775282.241445597,9809062.68905114,2321348.8199820556,9217961.8661428,5769655.343062428,1683644.1767813966,4892381.412659426,3288012.7947204113,12637864.674893565,30033187.185175747,21335525.930034656,612190.0791894896,7426147.448162348,4019168.763675919,220379.58897053916,5213505.4197126785,2716942.504341609,227033.85936072934,12135307.58442412,6181170.721892425,237387.02896256,15260891.230166009,7749139.129564284,216080.7953542685,2758288.3589751413,1487184.577164705,0.0,8835078.517132979,4259387.174837666,5884799.270197258,13624181.721380476,9754490.495788867,10298325.897499911,23198949.390872404,16748637.644186158,3308154.2122137346,6580230.0156052895,4944192.113909512,4284718.257701221,8172013.445625999,6228365.85166361,5308172.5575226275,15595480.286862098,10451826.422192363,1108251.7706340663,5402664.658195747,3255458.2144149067,1270763.5880495284,3582198.248627444,2426480.918338486,10779.444714096375,6154974.63513063,3082877.039922363,483983.40089386236,8521993.928387426,4502988.664640644,760015.9063452007,2258120.0649396116,1509067.9856424062
2021-07-31,3114813.3857777505,8160989.148928912,5637901.267353332,4496066.784686068,10534959.410147296,7515513.097416682,1621588.7946647997,4559434.309429882,3090511.5520473407,4796365.201668331,8446754.7659048,6621559.983786565,4837284.187409269,9948498.317062136,7392891.252235702,6040384.092304895,13999259.700629948,10019821.896467421,2478063.9714835673,9431059.76659836,5954561.869040964,1585831.9021326196,4759295.686952554,3172563.7945425864,13791059.083500022,30796152.094718456,22293605.58910924,715528.7665881668,7583750.6927463375,4149639.7296672524,161747.95481553767,5221517.454949002,2691632.7048822697,688561.2188507868,12635107.324834563,6661834.271842674,0.0,15731799.802075021,7697779.817168206,100895.15290250978,2789475.9176647337,1445185.5352836216,0.0,9328200.533701047,4512339.945373421,5627654.775373757,13255911.853422731,9441783.314398244,9884987.175671857,22971444.898316436,16428216.036994146,3145047.1941162795,6378058.723770073,4761552.958943176,4288186.448975895,8114266.8480770625,6201226.648526479,5130867.412814705,15306709.3377281,10218788.375271402,898538.7407859107,5396229.641216952,3147384.1910014316,1028582.2257295612,3400059.5681486996,2214320.8969391305,562027.6016758601,7259436.754910091,3910732.1782929758,0.0,8191049.870286601,4059420.3726005396,557155.5015382024,2320361.552196744,1438758.5268674733
2021-08-01,3701764.687105062,8767266.3269332,6234515.5070191305,5206963.301724771,11149472.840330271,8178218.071027521,1640154.9530203298,4580660.489660833,3110407.7213405813,4619517.929222913,8287890.956288954,6453704.442755934,5109111.523255689,10268614.539748415,7688863.031502052,5951584.56335824,13925769.557137996,9938677.060248118,2484822.6143562207,9482939.502472643,5983881.058414431,1456938.560888182,4599014.0858399905,3027976.3233640864,14550175.618885633,31160905.348511238,22855540.483698435,831929.3080081828,7758952.133676581,4295440.720842382,62198.83863937622,5179804.47429006,2621001.6564647183,1240148.3314612089,13209295.031498529,7224721.681479869,0.0,16927119.309546567,8350250.402310794,0.0,2681114.312311618,1308660.7747692019,0.0,9766010.29438196,4739620.833107514,5385811.650795263,12917041.762287911,9151426.706541587,9306621.79651137,22568818.51414632,15937720.155328846,2895228.3701558933,6088648.471786095,4491938.420970994,4344766.834087062,8119716.323642305,6232241.578864683,4713320.223066989,14744052.058118954,9728686.140592972,716395.0835448094,5417442.590263097,3066918.836903953,840242.6082560937,3275191.2977228933,2057716.9529894935,1037267.8483066331,8228863.941758921,4633065.895032777,0.0,7900593.765443172,3660449.6684363387,318847.10648001486,2275678.9539051303,1297263.0301925726
2021-08-02,4157301.802288515,9237221.981759857,6697261.892024186,5746326.5947921295,11622249.789836666,8684288.192314398,1700806.0902071719,4654724.849838067,3177765.4700226192,4337157.4801795,8029980.462241635,6183568.971210567,5373035.334872559,10598775.723382311,7985905.529127435,5618596.366357606,13597773.652473144,9608185.009415375,2483386.7084516576,9515329.699075561,5999358.20376361,1320601.2987568073,4432524.241221651,2876562.7699892293,15135033.524685964,31361345.785886638,23248189.6552863,822690.904406738,7844897.7865004,4333794.345453569,0.0,5095951.748744497,2509949.0462810034,1842116.066494586,13831241.295056842,7836678.680775714,504655.65659064427,18681823.51605778,9593239.586324211,0.0,2543194.2678037914,1120463.145742224,0.0,10178525.219177466,4963464.122688337,5172371.4740534015,12623620.180706032,8897995.827379717,8706641.474632267,22130386.43982338,15418513.957227824,2665201.674372714,5818452.098158579,4241826.886265647,4453349.28979242,8191809.344031114,6322579.316911767,4290833.751406352,14146051.96299449,9218442.857200421,566866.6512672645,5471822.350359539,3019344.500813402,769510.5962229366,3267356.3900722414,2018433.493147589,1332430.346827493,8942217.389363483,5137323.868095488,0.0,7888309.032421737,3536354.4821686447,128584.23641977902,2105777.193933201,1117180.71517649
2021-08-03,4473199.8401646055,9559612.493812913,7016406.166988759,5807693.085197452,12197368.012201138,9002530.548699295,1781542.869480564,4758540.346455758,3270041.6079681613,4034820.8539915276,7757144.725726841,5895982.789859184,5673352.614899502,10977482.8732155,8325417.744057502,5171267.01325104,13145159.461406704,9158213.237328872,2619891.175297459,9676762.18869263,6148326.681995044,1257451.22558362,4337784.005877981,2797617.6157308,15953674.66119615,31814812.559660524,23884243.610428337,714868.0877632592,7815996.819178943,4265432.453471101,0.0,4992373.014538969,2385327.3003307297,2444062.3987849057,14441511.710280847,8442787.054532876,1393197.0273536853,20556797.235882048,10974997.131617866,0.0,2415216.957248605,934076.0764536377,0.0,10538714.803986263,5147660.680170352,5104290.832629764,12493602.033203928,8798946.432916846,8299038.527957044,21880331.8236591,15089685.175808072,2566655.3392619295,5680268.106095626,4123461.7226787778,4587108.003787812,8304460.624977117,6445784.314382465,4133392.6584459376,13777260.07808601,8955326.368265973,522217.40964281326,5630858.612429863,3076538.0110363383,914783.6386400843,3472011.984436973,2193397.8115385287,1358037.6205532565,9331541.46782214,5344789.5441876985,0.0,8019470.863416787,3578317.001211712,0.0,2005303.2728261529,942512.9490533265
2021-08-04,4745207.2600919325,9831837.176214365,7288522.218153149,5913080.20696391,12486664.361226676,9199872.284095293,1925296.5510007374,4935401.677055684,3430349.1140282108,3733905.2803123193,7487808.4560624985,5610856.868187409,6063864.859268136,11455866.225981846,8759865.542624991,4685348.636728396,12639815.598723594,8662582.117725994,2958253.5988305225,10031983.133662423,6495118.366246473,1323616.2978068637,4370955.28609104,2847285.791948952,17075771.201622035,32591061.43764234,24833416.319632187,624858.706792769,7750106.719406254,4187482.7130995113,0.0,4878160.038021268,2261841.9457160635,2969956.7291611433,14959353.153378151,8964654.941269647,1895216.5528097618,22109530.283707835,12002373.4182588,0.0,2313747.8946762267,765529.816694689,0.0,10860903.510575723,5262262.086584958,5171817.667959057,12515491.596408583,8843654.63218382,8175125.853481149,21921440.77232085,15048283.312901001,2636801.291250936,5714217.115668619,4175509.2034597774,4700648.070346679,8409424.390368212,6555036.230357446,4288518.4487877665,13685369.35608581,8986943.90243679,612346.4231243073,5918197.7467238065,3265272.084924057,1276051.502364256,3892489.2392669194,2584270.3708155877,1367931.7463810374,9713402.827776305,5540667.287078671,0.0,8277659.389534244,3756405.631908466,0.0,1974184.2084794652,790518.5655829371
2021-08-05,4947615.807187274,10033314.781825982,7490465.294506628,6363383.371457703,12227325.517687112,9295354.444572408,2142884.1255062227,5197082.973744351,3669983.5496252873,3411826.63965807,7196278.60735226,5304052.623505165,6476514.705376152,11965154.296482973,9220834.500929562,4208898.9301894475,12127852.646930069,8168375.788559758,3363704.4373298,10449176.514988586,6906440.476159194,1469732.3705316363,4484813.357137791,2977272.8638347136,18190946.423237838,33386960.9699198,25788953.69657882,555719.6393018067,7690789.155023159,4123254.397162483,0.0,4793510.921382589,2175502.915222391,3359774.9548833547,15328275.470885482,9344025.212884419,1814129.2473949008,23196568.241886295,12505348.744640598,0.0,2218711.6124413507,612527.7798708053,0.0,11105080.393013118,5259961.015695529,5206699.54033001,12517142.042985244,8861920.791657627,8290572.460456389,22209455.05519561,15250013.757826,2818166.1492818687,5864282.380955612,4341224.2651187405,4747180.469776788,8455779.764734652,6601480.117255719,4636740.736982225,13759997.444429375,9198369.0907058,873855.3878130578,6362476.027534823,3618165.7076739403,1728326.4843090659,4408170.385172941,3068248.4347410034,1531810.2028307943,10199712.78053062,5865761.491680707,0.0,8519676.248800788,3921917.60723895,0.0,2006635.7483199763,684738.271337023
2021-08-06,5029446.461960664,10115778.54896644,7572612.505463552,6444453.285928523,12152338.220523534,9298395.753226029,2367537.8617842942,5476682.125208971,3922109.9934966327,3062044.2373904875,6873371.637270025,4967707.937330256,6772293.672642378,12365581.708548421,9568937.6905954,3694932.7466893033,11563398.333471242,7629165.540080273,3658699.31465308,10754793.072095389,7206746.193374234,1675930.7607526826,4661993.084595507,3168961.922674095,18812264.96105043,33720318.05953288,26266291.510291655,493059.2925623376,7643195.59096158,4068127.441761959,0.0,4785181.736158151,2172479.071133142,3574211.846011536,15512139.10494882,9543175.475480178,1238972.9807890952,23669654.568942655,12454313.774865875,0.0,2013154.248792626,470161.011690115,0.0,11207257.651006076,5076786.728752032,5131852.7457208,12414487.329071205,8773170.037396003,8335404.5617317315,22428851.185448825,15382127.873590278,2986203.991406208,6005819.359521935,4496011.675464071,4722941.340250353,8437444.29282371,6580192.816537031,4986156.111058608,13814805.746128026,9400480.928593317,1205671.740904361,6857612.042953218,4031641.8919287897,2115632.7367359623,4854211.109275082,3484921.923005522,1692216.447568506,10680198.120684538,6186207.284126522,0.0,8667788.021505876,4008478.2677901993,0.0,2053541.9859299,621966.8529291204
2021-08-07,5022184.722766349,10106565.193821782,7564374.958294066,6408043.829107314,12094066.546244,9251055.187675657,2577122.883943,5750564.694270629,4163843.7891068147,2716543.726150411,6548585.707892449,4632564.71702143,6852255.760611451,12558802.607091472,9705529.183851462,3056067.183982076,10861983.629759585,6959025.406870831,3758774.4909961596,10861082.480313765,7309928.485654962,1852641.7785749962,4815547.807776703,3334094.793175849,18753366.47945188,33403050.615251936,26078208.547351908,395798.9899068652,7555799.011961652,3975799.0009342586,0.0,4849402.827718297,2246748.598202266,3574979.349290329,15467121.018959682,9521050.184125006,585134.4993476234,23722872.307384107,12154003.403365865,0.0,1895521.026369539,334715.3718360126,0.0,11083955.757440168,4734646.381661878,5036364.891465943,12292023.346463893,8664194.118964918,8145760.820434876,22411240.243664302,15278500.532049589,3036438.8415640206,6032695.919568665,4534567.380566343,4602023.882826692,8328971.785076556,6465497.833951624,5136026.090041183,13654889.168076955,9395457.629059069,1470511.5753256516,7264446.509754479,4367479.042540065,2381931.7004048973,5148130.913828014,3765031.307116456,1872796.7878429703,11127278.906034898,6500037.846938934,0.0,8852541.68077185,4156122.5083739324,0.0,2104447.6840866604,540689.3435630993
2021-08-08,5010609.321368424,10089784.279187294,7550196.800277859,6257307.350126396,12040771.109221771,9149039.229674084,2756775.8550639525,6004461.841757696,4380618.848410824,2472821.168245442,6319151.202178003,4395986.185211723,6778726.36154662,12605012.639856063,9691869.500701342,2277520.6362272264,10016179.233677723,6146849.934952474,3774298.4146950603,10869036.957672073,7321667.686183566,1997923.2016996092,4942330.160033258,3470126.6808664333,18438101.24608142,32855231.161044598,25646666.20356301,211267.46343677957,7372714.4016592335,3791990.9325480065,0.0,4920783.823234756,2331256.0828595525,3441205.425039352,15254280.642018203,9347743.033528777,0.0,23639718.286606137,11797995.70269927,0.0,1761148.9968177702,218570.91903577265,0.0,10829638.066342957,4274345.423545378,5007057.316115492,12235002.34634323,8621029.83122936,7626440.230801069,22065659.637343757,14846049.934072413,2894937.9477891335,5868274.863514005,4381606.405651569,4374739.062769929,8119263.602317577,6247001.332543753,4922131.308746815,13124804.264453657,9023467.786600236,1630968.9709149254,7548860.475823679,4589914.723369302,2602108.0880812416,5393859.543675785,3997983.8158785133,2049471.0722018136,11547971.81366137,6798721.4429315915,0.0,9175235.5648416,4473171.433751642,0.0,2096976.9633262223,431639.2071813732
2021-08-09,4901189.152736317,9976799.477106813,7438994.314921565,6067522.431123411,12050256.292295912,9058889.361709662,2879096.39341068,6212484.728061789,4545790.560736234,2360557.368785022,6215812.764442097,4288185.06661356,6681965.266215131,12632995.67610538,9657480.471160255,1455361.2063117786,9121783.56056386,5288572.38343782,3893301.284199941,10965158.914096538,7429230.099148239,2148066.694606481,5075402.3393079,3611734.5169571904,18378580.93709027,32587651.726403467,25483116.33174687,0.0,7058614.902677724,3498877.620788417,0.0,4935358.927440173,2364870.73776815,3198317.98211242,14883796.476522546,9041057.229317483,0.0,23490883.317266345,11272848.648212079,0.0,1774077.299711961,117593.03350111576,0.0,10527384.394058535,3739312.7897655386,5160884.844233528,12357680.71435975,8759282.779296638,6677613.927726438,21300793.504434846,13989203.716080643,2568471.7880598446,5515220.787133598,4041846.287596721,4061810.3580975006,7828298.542273434,5945054.4501854675,4371090.1044668695,12265264.442850705,8318177.273658787,1759558.5160732917,7785484.224914696,4772521.370493994,2861214.8275111197,5672551.605396378,4266883.216453749,2071273.2764223544,11711286.624565508,6891279.950493931,83828.12766955048,9443319.206426563,4763573.667048057,0.0,2103161.637673693,311750.9745902822
2021-08-10,4648378.093383383,9726459.616494425,7187418.854938904,5936391.524562674,12090731.215906663,9013561.370234668,2940233.0152266696,6367173.842467338,4653703.428847004,2286716.353933242,6147314.754789553,4217015.554361397,6742413.095167374,12824299.527006807,9783356.31108709,811427.959337939,8389405.773055322,4600416.8661966305,4292366.235841626,11333325.357696896,7812845.796769261,2309447.7286553322,5220747.23524281,3765097.481949071,18704066.65872782,32730586.04111017,25717326.349918995,0.0,6674139.875054849,3132539.0393710574,0.0,4875285.661859348,2332550.9153883965,2822798.378148609,14335282.443882406,8579040.411015507,0.0,23476869.90626805,10801732.966025209,0.0,1576735.4595968416,46081.26151070397,0.0,10347723.302382985,3354899.1360595473,5538122.612348923,12691912.234196758,9115017.42327284,5612706.567822276,20427974.798389472,13020340.683105873,2147295.3776133033,5061395.745438501,3604345.5615259022,3661423.9208684075,7453623.240867795,5557523.580868102,3793628.7826207224,11393652.82517913,7593640.803899926,1971043.065759685,8089433.790177865,5030238.427968775,3228032.3472331306,6027809.5141191175,4627920.930676124,1770104.0049193213,11465649.785888042,6617876.895403682,225840.06268612016,9505934.618517824,4865887.340601971,0.0,2029822.1232287409,203759.14506140503
2021-08-11,4271454.579123922,9359621.120116,6815537.84961996,6031215.530838147,11945476.238751806,8988345.884794977,2966275.7655241583,6488191.70484582,4727233.735184989,2265385.8137920126,6129889.407014431,4197637.610403222,7061222.275190759,13279407.58192708,10170314.92855892,449990.76145503996,7914779.64801296,4182385.2047340004,5013787.488066958,12020529.223449742,8517158.35575835,2492086.7132423827,5390500.173416132,3941293.4433292574,19398891.178519923,33277332.00924362,26338111.59388177,0.0,6320622.8330722675,2783551.5017815754,0.0,4750391.249950904,2243146.5051494516,2440733.3032879373,13756380.649704445,8098556.976496191,0.0,23200222.345287047,10646809.54418894,0.0,1474000.648850965,10250.81654891376,0.0,10396143.719129175,3199394.2387597337,6116859.499055718,13205262.773876458,9661061.136466088,5012191.475305868,20014701.276603386,12513446.375954628,1795816.0702348475,4669548.0128055,3232682.0415201737,3172497.4051134633,6992417.001823035,5082457.203468249,3559406.7531117126,10879640.750589423,7219523.751850568,2340312.7973226807,8535831.388401307,5438072.092861994,3766381.8227955755,6544674.770290745,5155528.29654316,1209008.363696576,10930943.947924487,6069976.155810532,209352.60956249572,9398363.10932195,4803857.859442223,0.0,2009527.941631123,138749.83707287468
2021-08-12,3875678.5518567245,8974646.703844104,6425162.627850414,5952980.13185806,11909726.326515926,8931353.229186993,3023045.955805988,6636663.574437491,4829854.765121739,2378297.0080341506,6245676.150562016,4311986.579298084,7654003.093126553,14011342.666039336,10832672.879582945,301589.7241170225,7626472.469241302,3964031.0966791622,5900921.003920866,12872763.93519949,9386842.469560178,2743344.9533799216,5631866.783649087,4187605.8685145043,20427179.643708486,34198935.33553897,27313057.48962373,0.0,6029345.667169572,2500236.3680923907,0.0,4567464.031216712,2103508.810834649,2132862.7343314216,13239246.638063494,7686054.686197458,0.0,22908434.09922985,10307046.141504528,0.0,1425212.8563963776,3472.9464912870267,0.0,10557522.597367106,3195265.5543725737,6756913.584317553,13753541.824251018,10255227.704284286,5054921.059428406,20223876.71678768,12639398.888108043,1603942.7091374986,4430632.961783821,3017287.8354606596,2631394.471867267,6479071.498018729,4555232.984942998,3723480.357062365,10772539.749224953,7248010.053143659,2750378.8365933513,9005863.18592966,5878121.011261506,4346550.941460524,7098274.400038401,5722412.670749462,455424.54922753386,10152694.340485215,5304059.4448563745,45023.13245280553,9126231.697072852,4585627.414762829,0.0,2091467.5014791794,125030.65827820892
