Date_measurement,Version,Date_of_report,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2021-08-09,2,2022-06-07,16011,Groenedijk,100866381338444.0
2021-08-09,2,2022-06-07,3010,Assen,37041209006247.0
2021-08-10,2,2022-06-07,30003,Limmel,8277600255494.0
2021-08-10,2,2022-06-07,17029,Vianen,22399336932669.0
2021-08-10,2,2022-06-07,32002,Tilburg,15485865531440.0
2021-08-10,2,2022-06-07,5017,Hengelo,14673274253022.0
2021-08-10,2,2022-06-07,25027,Lage Zwaluwe,60112864892626.0
2021-08-10,2,2022-06-07,5020,Almelo-Sumpel,12243149717560.0
2021-08-10,2,2022-06-07,4028,Dedemsvaart,52424416464713.0
2021-08-10,2,2022-06-07,30016,Heugem,21352434270429.0
2021-08-10,2,2022-06-07,30007,Bosscherveld,49058920267836.0
2021-08-10,2,2022-06-07,1044,Delfzijl,25630194601979.0
2021-08-10,2,2022-06-07,4019,Deventer,75793787534705.0
2021-08-10,2,2022-06-07,3033,Echten,85275008379864.0
2021-08-10,2,2022-06-07,3034,Coevorden,98879310731760.0
2021-08-10,2,2022-06-07,8021,Ede,97720581577556.0
2021-08-10,2,2022-06-07,11008,Blaricum,17684293926963.0
2021-08-10,2,2022-06-07,8019,Bennekom,8293477256154.0
2021-08-10,2,2022-06-07,3010,Assen,24920122346015.0
2021-08-10,2,2022-06-07,3030,Eelde,43390056696875.0
2021-08-10,2,2022-06-07,11014,Amsterdam West,126973441692898.0
2021-08-10,2,2022-06-07,10027,Amersfoort,40798349586637.0
2021-08-10,2,2022-06-07,3022,Emmen,106399096838390.0
2021-08-10,2,2022-06-07,33001,Foxhol,27083606861569.0
2021-08-10,2,2022-06-07,30014,Kerkrade,13841908091650.0
2021-08-10,2,2022-06-07,1033,Garmerwolde,152525631598552.0
2021-08-10,2,2022-06-07,11013,Horstermeer,34467726596651.0
2021-08-10,2,2022-06-07,11012,Huizen,39580110279550.0
2021-08-10,2,2022-06-07,4023,Kampen,84600833609549.0
2021-08-10,2,2022-06-07,10037,Loenen,20859799401816.0
2021-08-10,2,2022-06-07,30018,Meijel,107796500389815.0
2021-08-10,2,2022-06-07,3014,Meppel,61493121334741.0
2021-08-10,2,2022-06-07,5003,Glanerbrug,13000157882434.0
2021-08-10,2,2022-06-07,8005,Nijkerk,50245990844881.0
2021-08-10,2,2022-06-07,4006,Olst,27337361720827.0
2021-08-10,2,2022-06-07,1027,Oude Pekela,80852072697702.0
2021-08-10,2,2022-06-07,4021,Raalte,55112068307682.0
2021-08-10,2,2022-06-07,2041,Schiermonnikoog,19634634833597.0
2021-08-10,2,2022-06-07,30015,Hoensbroek,5835051976062.0
2021-08-10,2,2022-06-07,11004,Hilversum,76259124284378.0
2021-08-10,2,2022-06-07,17078,Zwijndrecht,41310550429144.0
2021-08-10,2,2022-06-07,3001,Beilen,47877025716200.0
2021-08-10,2,2022-06-07,13044,Zwaanshoek,39858201725207.0
2021-08-10,2,2022-06-07,4026,Zwolle,21677208922807.0
2021-08-10,2,2022-06-07,19001,Sint Maartensdijk,41950775677685.0
2021-08-10,2,2022-06-07,23002,Terneuzen,26050492177449.0
2021-08-10,2,2022-06-07,19003,Tholen,15455270462532.0
2021-08-10,2,2022-06-07,5014,Vroomshoop,5746489071144.0
2021-08-10,2,2022-06-07,21001,Walcheren,51109422308028.0
2021-08-10,2,2022-06-07,31005,Westpoort,55711477022646.0
2021-08-10,2,2022-06-07,20011,Willem Annapolder,21387899733415.0
2021-08-10,2,2022-06-07,10020,Woudenberg,13408421514769.0
2021-08-10,2,2022-06-07,28003,Aarle-Rixtel,21799693394013.0
2021-08-10,2,2022-06-07,17004,Ammerstol,6710809081261.0
2021-08-10,2,2022-06-07,2020,Ameland,78547866576456.0
2021-08-10,2,2022-06-07,9016,Arnhem,27535378109723.0
2021-08-10,2,2022-06-07,13005,Zwanenburg,34213989887180.0
2021-08-10,2,2022-06-07,9031,Beesd,31404620850207.0
2021-08-10,2,2022-06-07,17002,Bergambacht,16674775661993.0
2021-08-10,2,2022-06-07,9017,Bergharen,7754111239158.0
2021-08-10,2,2022-06-07,17068,Berkenwoude,4983257103010.0
2021-08-10,2,2022-06-07,27011,Biest-Houtakker,26771235928192.0
2021-08-10,2,2022-06-07,27004,Boxtel,32104407416500.0
2021-08-10,2,2022-06-07,10025,Bunnik,26559836655438.0
2021-08-10,2,2022-06-07,9019,Culemborg,8169381473372.0
2021-08-10,2,2022-06-07,10003,De Bilt,0.0
2021-08-10,2,2022-06-07,15007,De Groote Lucht,32229381987729.0
2021-08-10,2,2022-06-07,9013,Asperen,7079888547409.0
2021-08-10,2,2022-06-07,17074,Den Bommel,4858283415193.0
2021-08-10,2,2022-06-07,30013,Rimburg,60646652971125.0
2021-08-10,2,2022-06-07,30005,Weert,103990205736101.0
2021-08-10,2,2022-06-07,20010,Camperlandpolder,37108388376299.0
2021-08-10,2,2022-06-07,4025,Dalfsen,21294747411671.0
2021-08-10,2,2022-06-07,5025,Den Ham,0.0
2021-08-10,2,2022-06-07,4024,Hardenberg,15407941676546.0
2021-08-10,2,2022-06-07,4018,Heino,29362501243466.0
2021-08-10,2,2022-06-07,24001,Hulst,1773493253333.0
2021-08-10,2,2022-06-07,24002,Kloosterzande,1976124231735.0
2021-08-10,2,2022-06-07,18007,Mastgat,25033968598455.0
2021-08-10,2,2022-06-07,4016,Ommen,12177183748126.0
2021-08-10,2,2022-06-07,8024,Renkum,37938846702586.0
2021-08-10,2,2022-06-07,3028,Sleen,2466588539512.0
2021-08-10,2,2022-06-07,11010,Weesp,23685908296063.0
2021-08-10,2,2022-06-07,10010,Soest,34931735111401.0
2021-08-10,2,2022-06-07,4020,Steenwijk,25542658006714.0
2021-08-10,2,2022-06-07,30021,Stein,72123183432051.0
2021-08-10,2,2022-06-07,1010,Ter Apel,15515876269654.0
2021-08-10,2,2022-06-07,2026,Terschelling,128918402912159.0
2021-08-10,2,2022-06-07,3023,Tweede Exloermond,21950780758038.0
2021-08-10,2,2022-06-07,1045,Veendam,50348869027063.0
2021-08-10,2,2022-06-07,30017,Venlo,37530213917739.0
2021-08-10,2,2022-06-07,30020,Venray,48189163494931.0
2021-08-10,2,2022-06-07,5015,Losser,8819246982841.0
2021-08-10,2,2022-06-07,2040,Vlieland,119729431052942.0
2021-08-10,2,2022-06-07,5016,Goor,5740070084919.0
2021-08-10,2,2022-06-07,1008,Stadskanaal,30182307254247.0
2021-08-10,2,2022-06-07,17044,Dordrecht,33167534541824.0
2021-08-10,2,2022-06-07,17079,Barendrecht,53771650527866.0
2021-08-10,2,2022-06-07,9027,Druten,15504013663447.0
2021-08-10,2,2022-06-07,25016,Nieuw-Vossemeer,0.0
2021-08-10,2,2022-06-07,17066,Numansdorp,31780436700448.0
2021-08-10,2,2022-06-07,30011,Simpelveld,25098529224630.0
2021-08-10,2,2022-06-07,17075,Ooltgensplaat,1766491803594.0
2021-08-10,2,2022-06-07,17040,Oostvoorne,18598383079706.0
2021-08-10,2,2022-06-07,25008,Ossendrecht,2227809592212.0
2021-08-10,2,2022-06-07,17056,Oude Tonge,0.0
2021-08-10,2,2022-06-07,9020,Overasselt,75625469866559.0
2021-08-10,2,2022-06-07,25012,Putte,19128373443548.0
2021-08-10,2,2022-06-07,9039,Dreumel,11388178965805.0
2021-08-10,2,2022-06-07,17011,Ridderkerk,47238987884433.0
2021-08-10,2,2022-06-07,25017,Nieuwveer,39608429761203.0
2021-08-10,2,2022-06-07,25013,Riel,2680449593591.0
2021-08-10,2,2022-06-07,27010,Sint-Oedenrode,19915216605751.0
2021-08-10,2,2022-06-07,26005,Sleeuwijk,3815888621272.0
2021-08-10,2,2022-06-07,27006,Soerendonk,4732227293101.0
2021-08-10,2,2022-06-07,17043,Strijen,44253015738912.0
2021-08-10,2,2022-06-07,30024,Roermond,82979350048891.0
2021-08-10,2,2022-06-07,25003,Waalwijk,16274251763135.0
2021-08-10,2,2022-06-07,13048,Waddinxveen-Randenburg,28212671926138.0
2021-08-10,2,2022-06-07,30023,Panheel,16949440416584.0
2021-08-10,2,2022-06-07,10029,Wijk Bij Duurstede,23368372544462.0
2021-08-10,2,2022-06-07,10001,Zeist,31808763160230.0
2021-08-10,2,2022-06-07,1028,Onderdendam,26664931557708.0
2021-08-10,2,2022-06-07,17057,Rozenburg,7389703425808.0
2021-08-10,2,2022-06-07,13038,Nieuwveen,91545241066897.0
2021-08-10,2,2022-06-07,10035,Rhenen,27818934706490.0
2021-08-10,2,2022-06-07,13010,Haarlem Waarderpolder,49472609409663.0
