Date_measurement,RNA_flow_per_capita_VR01,RNA_flow_per_capita_VR02,RNA_flow_per_capita_VR03,RNA_flow_per_capita_VR04,RNA_flow_per_capita_VR05,RNA_flow_per_capita_VR06,RNA_flow_per_capita_VR07,RNA_flow_per_capita_VR08,RNA_flow_per_capita_VR09,RNA_flow_per_capita_VR10,RNA_flow_per_capita_VR11,RNA_flow_per_capita_VR12,RNA_flow_per_capita_VR13,RNA_flow_per_capita_VR14,RNA_flow_per_capita_VR15,RNA_flow_per_capita_VR16,RNA_flow_per_capita_VR17,RNA_flow_per_capita_VR18,RNA_flow_per_capita_VR19,RNA_flow_per_capita_VR20,RNA_flow_per_capita_VR21,RNA_flow_per_capita_VR22,RNA_flow_per_capita_VR23,RNA_flow_per_capita_VR24,RNA_flow_per_capita_VR25
2022-07-07,58934207,46382366,85771236,24108731,32020530,89739449,37118336,82577289,128378965,97265162,18602717,72543699,3659871,0,181991134,132875819,177965740,50661592,65442810,113072635,39414597,55928800,44232991,72645999,0
2022-07-08,206992536,5573324,115990333,77774378,19034576,0,4271638,17723137,81212092,0,17118167,68739,455777323,59957322,6214804,113258445,69904482,32811069,88177576,14127143,39672955,12686176,93721954,143831262,108309927
2022-07-09,126704970,107666586,58817924,1615727,507078,139186,122947179,2437614,271230139,242413807,64965619,29095870,0,48209,444684070,1556365,213176084,0,0,0,0,0,0,0,159727914
2022-07-10,69194139,85079735,7373655,32272602,71870149,0,55097080,51013460,177514654,67517006,66960678,67568474,406,0,29449219,37167860,264319079,12096454,0,10093,0,10019969,121400034,224773533,0
2022-07-11,49862754,1088337,62170170,40216222,29010210,107482874,76036022,51131041,162904818,0,15364812,49412626,267552230,30565395,238913283,98181327,141579440,38746565,69288010,74323182,31766112,63375576,36590959,56617802,55268373
2022-07-12,13617714,50008277,54707168,51929200,56598629,35750639,66905519,78480644,205372062,70581698,48180112,55457862,191828679,30466659,106442011,112031537,217753213,46969002,34651482,90952741,50395974,48114061,0,0,0
2022-07-13,54133625,81035213,24300205,57853197,104517966,89616962,114680884,84021754,366717457,82197395,43491439,105126974,349728629,52618807,9875715,79873950,199077815,49585735,0,61891375,20548505,81020545,0,0,0
2022-07-14,74382063,59941987,24241340,83633837,73881079,90055568,48095411,23383958,118119844,130662591,27373973,23037435,0,0,270250219,117263315,201891319,59000305,53650468,69211632,58305700,3756000,59917771,113008408,124692285
2022-07-15,60461359,12573914,47185602,27298,0,0,141964086,25460911,212488407,0,26865167,107961,678074666,89211376,0,0,23122474,22418950,122954297,104716948,26459058,29812802,130576982,196401417,127664965
2022-07-16,209648992,78873288,197796857,373758,1403203,0,2992391,3110,124722230,410356638,92600825,43365762,16711,34442107,846312327,23400192,25703415,0,0,0,0,0,0,0,0
2022-07-17,75560017,110880838,41599081,35436568,3065522,4220513,8496182,108735067,155095350,98718226,6701,0,0,0,19854207,2166632,51667102,36554462,0,26437717,108698180,130574438,125421337,186997096,183983652
2022-07-18,11377657,33247337,33992210,55447214,40598539,63287736,84368531,29102333,165646571,0,12346380,49718,228589276,18002768,123423848,48108922,238345855,53402527,56584257,128454433,70016251,97767478,34279661,65762925,42902904
2022-07-19,43372546,23854147,79607491,25838788,47491812,86481795,47377399,60127097,206067487,71582200,49187353,92352363,165521870,28498022,219842299,90478728,172327697,43367845,39709088,104949306,38576297,92682904,0,0,36878990
2022-07-20,46312030,106311269,54352128,54844942,68697629,79437836,124131320,18623355,115015933,86651258,28257439,50417995,48578197,40977182,159116069,43874418,140552858,43730848,2100,103098747,42174609,26757757,0,0,27014216
2022-07-21,37039978,0,37276594,62484915,122361071,142578265,75123875,54386212,134125883,129312044,27038217,78703460,1618351,0,141832811,171401828,97967531,39106598,92231441,93313291,91526275,139168986,120806127,156794527,87777754
2022-07-22,127958224,34343929,38697615,0,0,0,1101370,13524736,114220412,0,20852350,83944,434186718,49385141,0,750580,35111931,9046785,115893337,0,0,0,75282643,281051483,0
2022-07-23,29052232,65918474,31708618,45006136,17058809,0,0,121556449,79304657,144410843,99302215,40697519,261721394,11249978,71694252,40778770,24109042,3917722,1664,33286865,16027,159265463,0,0,0
2022-07-24,56973325,81902742,26052157,36240834,28958135,66396989,47377922,128113433,32859964,17968060,0,154440,22247628,17109739,149930972,64202874,50957501,15870872,0,3072884,25984721,5352373,61020224,125790098,95953007
2022-07-25,8253078,27206875,15384849,32972869,19999043,68739732,85689065,111696087,95843565,0,8789557,28246086,112464605,19910509,105954323,28846708,92468231,26074464,29787908,80782439,41302805,33442159,36233271,51499774,0
2022-07-26,41847194,5314758,30810667,25503069,25238760,53147960,71383637,59804210,73062484,55238947,24452093,28144229,197992816,16899594,53818831,57366021,123844433,34589814,50038469,70956286,48338689,30332310,0,0,85545604
2022-07-27,32272441,36073469,35459095,32829724,33777031,58638245,69742942,87353401,82038345,43681826,35028806,50616231,148635323,23836993,820951,48404904,56959444,22109798,0,42266417,47011073,12045649,0,0,37913611
2022-07-28,43346463,34008777,35559526,23937699,45602670,47919649,115007126,103323869,102455585,64111832,40067383,51878247,311,0,47856055,68066354,77054445,45470342,45227891,25384138,32691001,0,39477525,66426414,0
2022-07-29,8783322,24335188,6870,39459762,0,0,0,0,25478605,0,26732593,107702,446006470,50415434,0,0,0,0,130555567,58531006,10432,103668111,104400004,196776196,8176594
2022-07-30,54675403,96867789,3786792,4915309,0,48820520,874205,20931358,51516536,127834348,40219266,23258041,0,4480952,181087978,4927875,63438647,11639086,0,1141999,10393770,15452453,0,0,108952816
2022-07-31,41075658,7774770,40811040,30840280,13679322,19703430,593001,11733679,138782594,99452952,72108325,113608,741,0,5090585,66039428,59521789,16794456,2318490,67620664,51474462,75953532,73074752,92736027,90000683
2022-08-01,24103940,16956459,23634759,18638346,30117927,45727757,47829670,52088203,124538515,0,4474744,65728,77373934,9806243,85984645,37607663,81564234,21023825,19029405,67697342,42563899,58195917,30039802,40290684,57799246
2022-08-02,33771589,3396546,22293414,14282218,9960763,38539971,44091927,50535874,65380396,42431815,25880068,26397941,101773504,13446559,114633765,29820854,54828521,20288504,25869874,70801909,29244543,45504312,488564,0,28557038
2022-08-03,12813830,28666608,13139122,25276638,24811754,52091652,48832658,36118091,91060988,60610167,14743019,19037206,92574678,14525144,1595760,32265821,65245915,21526135,0,45003607,41942131,11687009,0,0,0
2022-08-04,31624363,26110919,6501928,24862805,20203319,14093456,38309521,40476568,64815637,73619314,19838033,32798163,1396016,0,82049502,40777022,96984017,20480362,18384759,49852717,14930098,42534451,14873427,28983914,33115803
2022-08-05,22654448,5805161,31008232,6811394,29458762,46469489,432602,0,21596736,0,19614000,79109,257479183,24412294,1065808,366428,10633687,0,66153292,1264384,39919166,0,118625551,127596934,0
2022-08-06,30223448,23655175,17192670,464,1479322,0,0,15760074,38510296,139697912,185717375,40995073,0,4806439,517195587,7479554,9908545,6699607,0,9175594,0,0,0,0,0
2022-08-07,53582770,58277529,8468020,39983692,4333233,20926,2978678,4274628,1113203,36018956,0,34687243,5090419,3178,0,16972902,6751520,7285275,987,39473543,0,2062189,84947632,79387335,75919069
2022-08-08,3638409,23950183,15745937,20428324,13534069,33638452,29248377,16729838,68121836,0,13540,10564327,52691018,4583703,52595377,17488125,35712647,10538050,17998307,37598983,15172189,21534265,24771695,28823417,21823114
2022-08-09,15782147,1339971,20191450,30981183,12887755,32286875,28196772,17411633,63005408,45280359,37248519,27657986,81845709,3676506,13882269,20002619,39014209,9573193,20297885,27708574,25148669,22652389,0,0,10936179
2022-08-10,12845310,36407338,13281238,37872157,9160332,27592668,23410930,17055677,62196858,17720360,18764747,18895860,70361213,13357246,13868151,23898309,56820621,14296584,578,29766397,23769644,43899518,0,0,0
2022-08-11,7715747,28240087,9029370,22323613,14321744,30757865,15903629,5799847,68372216,29205351,4884988,11293556,0,0,54308836,25287555,51051133,9421061,22568767,34312341,16264691,17934363,12456637,36801924,37652375
2022-08-12,69788228,8607940,16244825,22898528,3532694,989,9025967,26825478,50626966,0,7344105,29535,168283551,11249629,0,15431861,39199279,5414613,63841245,6044989,1873924,7993089,34050668,59208009,0
2022-08-13,115450289,45062634,6613138,0,0,6851775,5911799,3147190,9122244,81178998,42673776,18629753,56901053,32313651,117321533,658487,17614257,14157891,0,32611446,0,0,0,0,0
2022-08-14,17655011,61642989,16151793,20313006,1137749,12328481,18674941,5744102,23781839,25650556,51564482,10125101,2444,2328633,75846817,124593,52025643,16544163,0,43859298,29205538,3163331,51334621,47023629,38285889
2022-08-15,9653899,14232723,11764585,16675164,12991812,27999459,32907210,27668737,87604345,0,2894464,85443,85800097,5283858,101384440,33813310,48303593,12029665,11448568,33725019,17782364,47238036,20685623,15416857,0
2022-08-16,16616890,13773302,14037483,19869671,13387628,19710152,20047337,18861197,55770324,19753119,30495279,14604453,69378645,3552144,66908088,32370234,53643616,40034605,28035101,38380256,25966281,22248628,0,0,13982611
2022-08-17,8151604,39633876,11860224,17993839,11694357,23271939,44567955,16363803,68703025,37150612,6257985,19683875,179713789,5135092,33195920,35765447,91391437,11091402,0,35155928,40723439,37049422,0,0,28160670
2022-08-18,9184172,14672958,13839666,9149163,12393805,33476207,9777533,6415524,28630720,17371440,10032679,18258005,621915,0,17398665,17609945,23026300,15338675,11755152,20468775,13371436,15265557,19932951,23399580,0
2022-08-19,38775095,18935618,11916921,15228902,4203881,0,0,0,7872000,0,8100871,5744120,128206621,25579080,4560114,447536,26285111,15802310,41616954,0,10471618,16457232,50128014,45058692,43289228
2022-08-20,7677911,18114632,870640,14359,12800386,21073,35270373,15544404,28837388,70249661,10901015,3720480,14768834,8609866,74074308,10320537,56846249,1386,887,10804627,0,0,0,0,34772835
2022-08-21,5227828,37463956,14789885,4483124,16059663,13606838,10541870,28846796,63276380,9903109,52291521,40223299,2318100,12396930,3247034,31541107,27546264,3794,389,4680862,2958859,0,104464374,42676409,0
2022-08-22,6141557,9919269,15797668,22234118,12063221,18664890,26521999,11883791,58184554,0,3285277,16415635,46234506,6929764,53186665,20427555,43459968,13866009,15279128,30629813,10428014,25059476,47629734,15515293,12527408
2022-08-23,3463656,7282177,16125100,20640431,13886403,28056089,20602500,16273489,84643830,25988295,11987515,20749185,69266852,2991307,74950668,35443687,49635132,16762933,15005019,30369737,14470423,24859920,196125,0,12998250
2022-08-24,18129537,19680127,14532891,22451040,14522296,43104939,24475030,19765229,44084468,39734443,43736084,16113626,87064244,11411019,4924434,33007540,41961426,26998790,543,42428057,11989805,33669297,0,0,0
2022-08-25,16823141,14168912,10922829,16303277,18805428,23874486,5395686,13281743,67773928,13135445,18398195,16045264,779878,0,86372226,30204071,38086938,9149899,10401007,31090461,14321387,64329193,11677740,15456896,14772125
2022-08-26,46650671,7370659,26020970,76263,0,36189,37218761,3727563,22650005,0,8354026,33671,117770984,19048563,9136090,56619,31759225,14586367,46559975,319664,0,0,70658814,46982200,4288014
2022-08-27,52497853,6859980,5136242,9812042,386155,2618,1457805,2886295,18563932,107275040,21089550,7497357,0,5362894,118708321,7023926,3624645,0,0,9911712,3982,0,0,0,0
2022-08-28,9579099,37328588,3520200,280335,22242520,28038262,5443453,1614324,80683764,6059182,3637915,5107544,122,0,2670841,22016382,48267543,13114619,0,6780162,8502297,0,47871879,72670973,58432097
2022-08-29,4204388,11854065,7276345,13770028,14064055,23195119,15015832,12603516,52292703,0,3021349,13912331,41869455,3694951,16605702,25057465,44786223,12816341,11261264,30193776,10473616,48755147,9849340,22341386,11643218
2022-08-30,2808292,3939141,15131063,21885819,13293498,10052903,20101603,12351252,67688735,1098049,1088,20994882,1214336,0,68474391,28878210,51094438,15583984,18674257,28776510,11539688,51535993,0,0,20198679
2022-08-31,16363636,17457445,15576472,29844479,27346553,31444648,24147123,18106915,29397025,28962394,15109971,3775183,61978517,5343561,37161780,17882446,43104939,7302527,0,23595968,14337995,5773505,0,0,17770048
2022-09-01,22625802,16346514,17032552,10807149,28743244,46728152,41295127,22778890,58043443,27282950,14707397,21186645,804901,0,16457687,38052154,47135882,27668967,17027379,9848327,7732117,85027335,22126569,42960678,22531747
2022-09-02,97948700,2778521,18089340,12478793,0,8505,0,3834971,27026284,0,9981194,40134,218219559,32046752,0,227972,46086482,146301,59331920,2214628,22631072,20677244,90376516,76588286,0
2022-09-03,20022225,27791459,23105441,31418429,3233532,0,14774991,2331600,35966775,67742349,32685176,29470578,5464783,10849163,64047568,12654382,6778501,912941,739241,26606183,12630037,553384733,0,12296350,0
2022-09-04,67976289,52914187,8494454,23000256,16009210,25700212,15301908,9171783,126319782,3387737,554291,0,0,5621461,254508,37174187,38786474,9385651,660094,23724826,220850,1158294,59119666,71209101,4718373
2022-09-05,2946188,17667255,14159903,16135609,15228855,28199320,26418018,27026679,92231725,0,3119302,13523330,16456823,6939207,41889606,43675276,58785361,25370849,23863302,71836192,9727750,75942560,14815974,20140876,4176199
2022-09-06,38755198,24418529,23253016,28621331,32135029,40509520,32780754,27472408,143099837,33788819,15766993,19310104,22394166,30555720,77489115,33825967,64762800,24316250,18635940,49541648,7938268,26520225,0,0,11030163
2022-09-07,32293822,12070345,13425454,22679559,21924761,48718513,44399083,10301585,135852749,33268875,11943844,36023123,21590159,16998054,4813557,62385506,48091222,17563993,550,27924696,45816744,7934666,0,8856287,24188703
2022-09-08,15797014,21756461,18284767,36818780,14670795,21317917,28652899,19899239,44363266,15921985,33466754,30551278,886227,0,55739565,50943186,36675641,13581064,22762410,51658441,659332,119918238,38267580,42002416,0
2022-09-09,14219621,1953335,15579457,0,4973014,0,0,47802797,2533870,0,5820434,46879153,31373423,37163269,0,3344979,59511293,955333,67963918,59356210,129310785,2664687,78527570,107876595,57201316
2022-09-10,44538051,23474153,11315917,18293318,196077,41359774,692188,0,18374191,40915069,25522833,19588871,81253476,19242740,21402207,18146891,1665060,12490759,0,7899263,79227826,0,0,0,34240445
2022-09-11,36653131,16611584,18883854,7391270,16042247,0,270728,3687316,47114267,14616667,4757392,11216936,66643029,3682298,36765742,21499379,7055117,1246102,4558055,14838128,8184106,35168578,19065074,58775761,3166508
2022-09-12,22462883,23556588,19642605,18185830,18514729,21421021,32537578,14711326,42477313,0,1987050,26348,9728878,7447759,47399802,13660225,41498434,15213313,12635096,25499295,10987363,25372845,15632830,28983497,9761135
2022-09-13,17851822,2768572,17754764,9274000,10135215,24828465,23574184,12385566,41640491,29025487,7409587,19721351,39204460,6134878,68156835,23287465,29719474,10123805,15074456,41834622,14545199,27787598,0,0,22916602
2022-09-14,20320536,21314994,19825013,24390364,27645643,25174631,35421918,22827122,73570218,16225444,11141828,27123939,4348566,8139508,3431797,36667535,62794970,7434001,0,33629108,31902355,46112849,0,0,13677950
2022-09-15,11323879,40556529,21701447,25626274,10054082,40069510,32083377,8895768,80800996,29312984,15233507,39638529,2226020,0,63780664,41992212,25690260,9617128,13111793,22345075,16479633,13537032,42139325,23593695,22880427
2022-09-16,4981848,4048434,7479896,18494453,6747403,101472405,1964026,1217,63720599,0,18324345,73703,436395231,109174302,0,6833065,9218303,9799732,135770306,47989219,18883,0,109100575,110895367,6748102
2022-09-17,27963354,4179878,17667694,65578986,30178386,27523145,3112045,13701638,27670204,111500313,80120896,113682791,222717648,25636282,199761826,15142049,22750101,16276552,0,1498024,0,0,0,0,0
2022-09-18,36126190,91756218,49891648,6238190,8074281,9260283,1438,3563706,36008456,31320717,8408154,2883558,32283973,26322689,136587595,46635132,33833078,29953492,1207,59922133,455469,11593344,142748254,130447016,65958348
2022-09-19,2565962,103501,17672332,60034698,17958525,29838508,29058838,15054170,59886982,0,2401620,38786674,23804265,7322117,39934336,28496285,52147823,15789765,7785317,34630857,27824551,41684245,24012568,30897150,22790713
2022-09-20,28712587,24785528,21716813,27765933,24017127,44030282,33173017,10868563,69217436,21265953,16632723,32497555,81720805,4538425,53926937,40052593,49496894,29646045,19270178,62590479,18116805,34605060,0,0,4233434
2022-09-21,5695291,42094598,13062416,47832657,30288508,57571241,45931452,27102040,77452882,32353547,22802325,51628938,97265295,3178134,38374398,29711624,51035641,27214276,1907,60237466,27278446,41560588,0,0,28717988
2022-09-22,31090478,27353132,25697729,48111429,33241498,48029054,33525023,5102251,104427590,19050516,13115453,37546413,1024377,0,102450234,57909171,27643546,10942627,18744850,66755058,28503770,56962056,37701754,59188996,24454651
2022-09-23,103626220,4476588,45840594,0,0,0,2976026,86485129,28066650,0,12954478,34199665,119001585,58346559,14271669,30085726,2489081,9720840,141362683,406574,0,8173345,100946674,145668331,0
2022-09-24,46587018,64542106,74363742,19234494,64029291,0,1341225,0,4944356,113292887,56245547,22543613,5460,109934076,248364316,24194660,61291239,8312,0,9579382,0,0,0,0,56809793
2022-09-25,53549054,51930230,10371891,38010630,32162821,20632874,58907827,6789020,121592913,30523500,13275771,12580354,4985,36194449,1591617,25560874,95285230,29072081,3196398,11041062,44821142,31798036,77292414,135177339,62075013
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-27,35619536,27376531,40085559,54192691,31855837,69669105,63521264,30946966,241581091,48028923,19222254,47215896,22520798,26974514,153951873,51827325,80145155,7657180,49326199,82209486,89500359,114522594,0,0,45216152
2022-09-28,79206271,35505369,33618679,50109088,58860534,94894813,125217842,45401146,191496761,46637951,39403063,38814914,44981889,11155371,3496184,70775926,64741835,1196284,644,71809570,45738865,83606785,0,0,49929748
2022-09-29,23091564,70012248,16258936,44595264,45056046,114600260,38373749,13424641,117310872,84822151,6891709,44672400,2352109,0,121677879,72349612,71098465,43120518,22607791,92361281,43164514,92601426,36375916,54896908,0
2022-09-30,40314104,14052023,41580842,75312,0,0,0,0,12214105,0,11976263,340245,561935076,105445641,0,30022331,50046699,45321737,141058443,23092405,18188551,0,124208622,294361032,160146039
2022-10-01,173712625,139593497,64614339,9688146,49164668,54881,51756463,0,195182549,194644670,97809224,178550,591309330,90791140,365314625,51762346,49218222,696216,0,28772685,0,8475449,0,0,124058907
2022-10-02,54527755,41436480,53989008,40822234,67647532,48978041,1614460,4081786,46161051,12562663,14717839,84127537,128163223,13201319,8471107,82443860,211893132,32838790,1157233,113547403,61766741,42042874,108090125,160964212,0
2022-10-03,10764997,52169837,42892733,73676640,60221592,100106463,45618644,0,161690352,0,0,31358465,35236359,15353363,96240605,39442757,128573835,13246443,57019406,102028007,50394393,94775461,68778959,83531933,44693412
2022-10-04,56999405,54067178,37129629,55355219,37043709,120170230,72060129,7787561,150387711,70746486,31302353,33512365,232856038,26323088,98048499,108023527,151076941,36334685,45807663,108648199,57900640,75787361,0,0,65506994
2022-10-05,37075055,51464466,80318331,99885732,50886929,172696941,137497468,58448007,216067658,120817370,39724283,67044350,146748018,51781616,7212074,126697629,200280999,48600554,2482,113808876,48908992,137693833,0,0,3274249
2022-10-06,87174117,56414205,47832257,90061136,44407069,142663366,63096677,33278502,121495102,104670808,9983606,67390013,1653984,0,110312674,90090265,110224174,43307203,37388543,147292894,39377414,128151952,49431644,94440929,31028035
2022-10-07,217558613,19122715,60314552,19696431,30691911,95383,66440368,15321608,156789302,0,28821781,116517,140635418,127635540,0,57706209,48781125,13392766,186883041,27934094,58621146,9433,97738364,216722164,0
2022-10-08,99958213,234622895,68063350,0,0,159757,48936718,132542821,149664740,328786714,321299484,17930405,628005926,83054356,81629315,83415346,0,3587216,0,0,0,0,0,0,8311935
2022-10-09,92398772,30705635,57236104,30229917,19662952,31453374,47784624,72203109,172593606,14037670,92138658,75619733,238534310,0,21980751,33076241,44456423,53498526,0,23639,139202575,4164190,132709380,208504145,167280476
2022-10-10,65520098,96736743,100897932,81861648,13511317,157774450,152474862,17831835,91603449,0,0,117577,766,0,2194307,49107839,60286690,12700603,87375531,137849634,9444252,24369697,63256737,136411063,79273736
